Enrollment_No,Subject_Code,Semester,status,course_id,program_id,Detaintion
0801IP221012,ME23507,4,Regular,30519,24,
0801IP221014,ME23507,4,Regular,30519,24,
0801IP221017,ME23507,4,Regular,30519,24,
0801IP221018,ME23507,4,Regular,30519,24,
0801IP221020,ME23507,4,Regular,30519,24,
0801IP221021,ME23507,4,Regular,30519,24,
0801IP221024,ME23507,4,Regular,30519,24,
0801IP221026,ME23507,4,Regular,30519,24,
0801IP221027,ME23507,4,Regular,30519,24,
0801IP221029,ME23507,4,Regular,30519,24,
0801IP221034,ME23507,4,Regular,30519,24,
0801IP221035,ME23507,4,Regular,30519,24,
0801IP221037,ME23507,4,Regular,30519,24,
0801IP221039,ME23507,4,Regular,30519,24,
0801IP221041,ME23507,4,Regular,30519,24,
0801IP221043,ME23507,4,Regular,30519,24,
0801IP221044,ME23507,4,Regular,30519,24,D
0801IP221045,ME23507,4,Regular,30519,24,
0801IP221049,ME23507,4,Regular,30519,24,
0801IP221051,ME23507,4,Regular,30519,24,
0801IP221053,ME23507,4,Regular,30519,24,
0801IP221054,ME23507,4,Regular,30519,24,
0801IP221056,ME23507,4,Regular,30519,24,
0801IP221057,ME23507,4,Regular,30519,24,
0801IP221061,ME23507,4,Regular,30519,24,
0801IP221063,ME23507,4,Regular,30519,24,
0801IP221064,ME23507,4,Regular,30519,24,
0801IP221067,ME23507,4,Regular,30519,24,D
0801IP221068,ME23507,4,Regular,30519,24,
0801IP221069,ME23507,4,Regular,30519,24,
0801IP221071,ME23507,4,Regular,30519,24,
0801IP221073,ME23507,4,Regular,30519,24,
0801IP221074,ME23507,4,Regular,30519,24,
0801IP221076,ME23507,4,Regular,30519,24,
0801IP221081,ME23507,4,Regular,30519,24,
0801IP221082,ME23507,4,Regular,30519,24,
0801IP221085,ME23507,4,Regular,30519,24,
0801IP221086,ME23507,4,Regular,30519,24,
0801IP221087,ME23507,4,Regular,30519,24,D
0801IP221088,ME23507,4,Regular,30519,24,
0801IP221090,ME23507,4,Regular,30519,24,
0801IP221091,ME23507,4,Regular,30519,24,
0801IP221092,ME23507,4,Regular,30519,24,
0801IP221095,ME23507,4,Regular,30519,24,
0801IP221097,ME23507,4,Regular,30519,24,
0801IP233D01,ME23507,4,Regular,30519,24,
0801IP233D02,ME23507,4,Regular,30519,24,
0801IP233D03,ME23507,4,Regular,30519,24,
0801IP233D04,ME23507,4,Regular,30519,24,
0801IP233D05,ME23507,4,Regular,30519,24,
0801IP233D07,ME23507,4,Regular,30519,24,
0801IP233D08,ME23507,4,Regular,30519,24,
0801IP233D09,ME23507,4,Regular,30519,24,
0801CE221088,ME23516,4,Regular,30519,24,
0801IP211009,ME23516,4,RR,30519,24,
0801IP211012,ME23516,4,Ex,30519,24,
0801IP211024,ME23516,4,Ex,30519,24,
0801IP211026,ME23516,4,Ex,30519,24,
0801IP211056,ME23516,4,Ex,30519,24,
0801IP213D01,ME23516,4,Ex,30519,24,
0801IP221001,ME23516,4,Regular,30519,24,
0801IP221002,ME23516,4,Regular,30519,24,
0801IP221003,ME23516,4,Regular,30519,24,
0801IP221007,ME23516,4,Regular,30519,24,
0801IP221009,ME23516,4,Regular,30519,24,
0801IP221011,ME23516,4,Regular,30519,24,
0801IP221012,ME23516,4,Regular,30519,24,
0801IP221014,ME23516,4,Regular,30519,24,
0801IP221017,ME23516,4,Regular,30519,24,
0801IP221018,ME23516,4,Regular,30519,24,
0801IP221020,ME23516,4,Regular,30519,24,
0801IP221021,ME23516,4,Regular,30519,24,
0801IP221024,ME23516,4,Regular,30519,24,
0801IP221026,ME23516,4,Regular,30519,24,
0801IP221027,ME23516,4,Regular,30519,24,
0801IP221029,ME23516,4,Regular,30519,24,
0801IP221034,ME23516,4,Regular,30519,24,
0801IP221035,ME23516,4,Regular,30519,24,
0801IP221037,ME23516,4,Regular,30519,24,
0801IP221039,ME23516,4,Regular,30519,24,
0801IP221041,ME23516,4,Regular,30519,24,
0801IP221043,ME23516,4,Regular,30519,24,
0801IP221044,ME23516,4,Regular,30519,24,D
0801IP221045,ME23516,4,Regular,30519,24,
0801IP221049,ME23516,4,Regular,30519,24,
0801IP221051,ME23516,4,Regular,30519,24,
0801IP221053,ME23516,4,Regular,30519,24,
0801IP221054,ME23516,4,Regular,30519,24,
0801IP221056,ME23516,4,Regular,30519,24,
0801IP221057,ME23516,4,Regular,30519,24,
0801IP221061,ME23516,4,Regular,30519,24,
0801IP221063,ME23516,4,Regular,30519,24,
0801IP221064,ME23516,4,Regular,30519,24,
0801IP221067,ME23516,4,Regular,30519,24,D
0801IP221068,ME23516,4,Regular,30519,24,
0801IP221069,ME23516,4,Regular,30519,24,
0801IP221071,ME23516,4,Regular,30519,24,
0801IP221073,ME23516,4,Regular,30519,24,
0801IP221074,ME23516,4,Regular,30519,24,
0801IP221076,ME23516,4,Regular,30519,24,
0801IP221081,ME23516,4,Regular,30519,24,
0801IP221082,ME23516,4,Regular,30519,24,
0801IP221085,ME23516,4,Regular,30519,24,
0801IP221086,ME23516,4,Regular,30519,24,
0801IP221087,ME23516,4,Regular,30519,24,D
0801IP221088,ME23516,4,Regular,30519,24,
0801IP221090,ME23516,4,Regular,30519,24,
0801IP221091,ME23516,4,Regular,30519,24,
0801IP221092,ME23516,4,Regular,30519,24,
0801IP221095,ME23516,4,Regular,30519,24,
0801IP221097,ME23516,4,Regular,30519,24,
0801IP223D06,ME23516,4,Ex,30519,24,
0801IP233D01,ME23516,4,Regular,30519,24,
0801IP233D02,ME23516,4,Regular,30519,24,
0801IP233D03,ME23516,4,Regular,30519,24,
0801IP233D04,ME23516,4,Regular,30519,24,
0801IP233D05,ME23516,4,Regular,30519,24,
0801IP233D07,ME23516,4,Regular,30519,24,
0801IP233D08,ME23516,4,Regular,30519,24,
0801IP233D09,ME23516,4,Regular,30519,24,
0801CE221088,ME23555,4,Regular,30519,24,
0801IP211009,ME23555,4,RR,30519,24,
0801IP211026,ME23555,4,Ex,30519,24,
0801IP213D01,ME23555,4,Ex,30519,24,
0801IP221001,ME23555,4,Regular,30519,24,
0801IP221002,ME23555,4,Regular,30519,24,
0801IP221003,ME23555,4,Regular,30519,24,
0801IP221007,ME23555,4,Regular,30519,24,
0801IP221009,ME23555,4,Regular,30519,24,
0801IP221011,ME23555,4,Regular,30519,24,
0801IP221012,ME23555,4,Regular,30519,24,
0801IP221014,ME23555,4,Regular,30519,24,
0801IP221017,ME23555,4,Regular,30519,24,
0801IP221018,ME23555,4,Regular,30519,24,
0801IP221020,ME23555,4,Regular,30519,24,
0801IP221021,ME23555,4,Regular,30519,24,
0801IP221024,ME23555,4,Regular,30519,24,
0801IP221026,ME23555,4,Regular,30519,24,
0801IP221027,ME23555,4,Regular,30519,24,
0801IP221029,ME23555,4,Regular,30519,24,
0801IP221034,ME23555,4,Regular,30519,24,
0801IP221035,ME23555,4,Regular,30519,24,
0801IP221037,ME23555,4,Regular,30519,24,
0801IP221039,ME23555,4,Regular,30519,24,
0801IP221041,ME23555,4,Regular,30519,24,
0801IP221043,ME23555,4,Regular,30519,24,
0801IP221044,ME23555,4,Regular,30519,24,D
0801IP221045,ME23555,4,Regular,30519,24,
0801IP221049,ME23555,4,Regular,30519,24,
0801IP221051,ME23555,4,Regular,30519,24,
0801IP221053,ME23555,4,Regular,30519,24,
0801IP221054,ME23555,4,Regular,30519,24,
0801IP221056,ME23555,4,Regular,30519,24,
0801IP221057,ME23555,4,Regular,30519,24,
0801IP221061,ME23555,4,Regular,30519,24,
0801IP221063,ME23555,4,Regular,30519,24,
0801IP221064,ME23555,4,Regular,30519,24,
0801IP221067,ME23555,4,Regular,30519,24,D
0801IP221068,ME23555,4,Regular,30519,24,
0801IP221069,ME23555,4,Regular,30519,24,
0801IP221071,ME23555,4,Regular,30519,24,
0801IP221073,ME23555,4,Regular,30519,24,
0801IP221074,ME23555,4,Regular,30519,24,
0801IP221076,ME23555,4,Regular,30519,24,
0801IP221081,ME23555,4,Regular,30519,24,
0801IP221082,ME23555,4,Regular,30519,24,
0801IP221085,ME23555,4,Regular,30519,24,
0801IP221086,ME23555,4,Regular,30519,24,
0801IP221087,ME23555,4,Regular,30519,24,D
0801IP221088,ME23555,4,Regular,30519,24,
0801IP221090,ME23555,4,Regular,30519,24,
0801IP221091,ME23555,4,Regular,30519,24,
0801IP221092,ME23555,4,Regular,30519,24,
0801IP221095,ME23555,4,Regular,30519,24,
0801IP221097,ME23555,4,Regular,30519,24,
0801IP233D01,ME23555,4,Regular,30519,24,
0801IP233D02,ME23555,4,Regular,30519,24,
0801IP233D03,ME23555,4,Regular,30519,24,
0801IP233D04,ME23555,4,Regular,30519,24,
0801IP233D05,ME23555,4,Regular,30519,24,
0801IP233D07,ME23555,4,Regular,30519,24,
0801IP233D08,ME23555,4,Regular,30519,24,
0801IP233D09,ME23555,4,Regular,30519,24,
0801CE221089,ME26002,3,Ex,30521,24,
0801IP211031,ME26002,3,Ex,30521,24,
0801IP221052,ME26002,3,Ex,30521,24,
0801IP221089,ME26002,3,Ex,30521,24,
0801ME211022,ME26002,3,Ex,30521,24,
0801ME211035,ME26002,3,Ex,30521,24,
0801ME211038,ME26002,3,Ex,30521,24,
0801ME211044,ME26002,3,Ex,30521,24,
0801ME211053,ME26002,3,Ex,30521,24,
0801ME211066,ME26002,3,Ex,30521,24,
0801ME211074,ME26002,3,Ex,30521,24,
0801ME211075,ME26002,3,Ex,30521,24,
0801ME211079,ME26002,3,Ex,30521,24,
0801ME211096,ME26002,3,Ex,30521,24,
0801ME211098,ME26002,3,Ex,30521,24,
0801ME211099,ME26002,3,Ex,30521,24,
0801ME221004,ME26002,3,Ex,30521,24,
0801ME221010,ME26002,3,Ex,30521,24,
0801ME221017,ME26002,3,Ex,30521,24,
0801ME221021,ME26002,3,Ex,30521,24,
0801ME221023,ME26002,3,Ex,30521,24,
0801ME221024,ME26002,3,Ex,30521,24,
0801ME221032,ME26002,3,Ex,30521,24,
0801ME221035,ME26002,3,Ex,30521,24,
0801ME221037,ME26002,3,Ex,30521,24,
0801ME221038,ME26002,3,Ex,30521,24,
0801ME221039,ME26002,3,Ex,30521,24,
0801ME221040,ME26002,3,Ex,30521,24,
0801ME221049,ME26002,3,Ex,30521,24,
0801ME221059,ME26002,3,Ex,30521,24,
0801ME221068,ME26002,3,Ex,30521,24,
0801ME221077,ME26002,3,Ex,30521,24,
0801ME221078,ME26002,3,Ex,30521,24,
0801ME221080,ME26002,3,Ex,30521,24,
0801ME221083,ME26002,3,Ex,30521,24,
0801ME221091,ME26002,3,Ex,30521,24,
0801ME221093,ME26002,3,Ex,30521,24,
0801ME221097,ME26002,3,Ex,30521,24,
0801ME221102,ME26002,3,Ex,30521,24,
0801ME221111,ME26002,3,Ex,30521,24,
0801ME223D01,ME26002,3,Ex,30521,24,
0801ME223D03,ME26002,3,Ex,30521,24,
0801ME223D06,ME26002,3,Ex,30521,24,
0801ME223D07,ME26002,3,Ex,30521,24,
0801ME233D04,ME26002,3,Ex,30521,24,
0801ME233D05,ME26002,3,Ex,30521,24,
0801ME233D07,ME26002,3,Ex,30521,24,
0801CE221089,ME26005,3,Ex,30521,24,
0801IP211031,ME26005,3,Ex,30521,24,
0801IP221062,ME26005,3,Ex,30521,24,
0801ME211020,ME26005,3,Ex,30521,24,
0801ME211035,ME26005,3,Ex,30521,24,
0801ME211038,ME26005,3,Ex,30521,24,
0801ME211044,ME26005,3,Ex,30521,24,
0801ME211048,ME26005,3,Ex,30521,24,
0801ME211066,ME26005,3,Ex,30521,24,
0801ME211068,ME26005,3,Ex,30521,24,
0801ME211079,ME26005,3,Ex,30521,24,
0801ME211099,ME26005,3,Ex,30521,24,
0801ME221004,ME26005,3,Ex,30521,24,
0801ME221014,ME26005,3,Ex,30521,24,
0801ME221017,ME26005,3,Ex,30521,24,
0801ME221021,ME26005,3,Ex,30521,24,
0801ME221024,ME26005,3,Ex,30521,24,
0801ME221034,ME26005,3,Ex,30521,24,
0801ME221037,ME26005,3,Ex,30521,24,
0801ME221038,ME26005,3,Ex,30521,24,
0801ME221039,ME26005,3,Ex,30521,24,
0801ME221040,ME26005,3,Ex,30521,24,
0801ME221049,ME26005,3,Ex,30521,24,
0801ME221051,ME26005,3,Ex,30521,24,
0801ME221055,ME26005,3,Ex,30521,24,
0801ME221057,ME26005,3,Ex,30521,24,
0801ME221058,ME26005,3,Ex,30521,24,
0801ME221059,ME26005,3,Ex,30521,24,
0801ME221068,ME26005,3,Ex,30521,24,
0801ME221076,ME26005,3,Ex,30521,24,
0801ME221077,ME26005,3,Ex,30521,24,
0801ME221080,ME26005,3,Ex,30521,24,
0801ME221097,ME26005,3,Ex,30521,24,
0801ME221102,ME26005,3,Ex,30521,24,
0801ME221104,ME26005,3,Ex,30521,24,
0801ME221106,ME26005,3,Ex,30521,24,
0801ME221111,ME26005,3,Ex,30521,24,
0801ME223D04,ME26005,3,Ex,30521,24,
0801ME233D04,ME26005,3,Ex,30521,24,
0801ME233D05,ME26005,3,Ex,30521,24,
0801ME211035,ME26008,3,Ex,30521,24,
0801ME211038,ME26008,3,Ex,30521,24,
0801ME211043,ME26008,3,Ex,30521,24,
0801ME211044,ME26008,3,Ex,30521,24,
0801ME211079,ME26008,3,Ex,30521,24,
0801ME211099,ME26008,3,Ex,30521,24,
0801ME221018,ME26008,3,Ex,30521,24,
0801ME221024,ME26008,3,Ex,30521,24,
0801ME221025,ME26008,3,Ex,30521,24,
0801ME221038,ME26008,3,Ex,30521,24,
0801ME221039,ME26008,3,Ex,30521,24,
0801ME221077,ME26008,3,Ex,30521,24,
0801ME221080,ME26008,3,Ex,30521,24,
0801ME221091,ME26008,3,Ex,30521,24,
0801ME221092,ME26008,3,Ex,30521,24,
0801ME221104,ME26008,3,Ex,30521,24,
0801ME221111,ME26008,3,Ex,30521,24,
0801ME223D03,ME26008,3,Ex,30521,24,
0801IP221062,ME26011,3,Ex,30521,24,
0801IP221089,ME26011,3,Ex,30521,24,
0801ME211020,ME26011,3,Ex,30521,24,
0801ME211022,ME26011,3,Ex,30521,24,
0801ME211035,ME26011,3,Ex,30521,24,
0801ME211038,ME26011,3,Ex,30521,24,
0801ME211044,ME26011,3,Ex,30521,24,
0801ME211053,ME26011,3,Ex,30521,24,
0801ME211058,ME26011,3,Ex,30521,24,
0801ME211066,ME26011,3,Ex,30521,24,
0801ME211074,ME26011,3,Ex,30521,24,
0801ME211075,ME26011,3,Ex,30521,24,
0801ME211079,ME26011,3,Ex,30521,24,
0801ME211086,ME26011,3,Ex,30521,24,
0801ME211096,ME26011,3,Ex,30521,24,
0801ME221010,ME26011,3,Ex,30521,24,
0801ME221021,ME26011,3,Ex,30521,24,
0801ME221024,ME26011,3,Ex,30521,24,
0801ME221032,ME26011,3,Ex,30521,24,
0801ME221034,ME26011,3,Ex,30521,24,
0801ME221038,ME26011,3,Ex,30521,24,
0801ME221039,ME26011,3,Ex,30521,24,
0801ME221049,ME26011,3,Ex,30521,24,
0801ME221059,ME26011,3,Ex,30521,24,
0801ME221077,ME26011,3,Ex,30521,24,
0801ME221083,ME26011,3,Ex,30521,24,
0801ME221091,ME26011,3,Ex,30521,24,
0801ME221092,ME26011,3,Ex,30521,24,
0801ME221093,ME26011,3,Ex,30521,24,
0801ME221097,ME26011,3,Ex,30521,24,
0801ME221106,ME26011,3,Ex,30521,24,
0801ME221110,ME26011,3,Ex,30521,24,
0801ME221111,ME26011,3,Ex,30521,24,
0801ME223D03,ME26011,3,Ex,30521,24,
0801ME223D07,ME26011,3,Ex,30521,24,
0801ME233D04,ME26011,3,Ex,30521,24,
0801ME233D05,ME26011,3,Ex,30521,24,
0801ME233D07,ME26011,3,Ex,30521,24,
0801ME233D08,ME26011,3,Ex,30521,24,
0801BM221006,ME26551,4,Regular,30521,24,
0801CE221089,ME26551,4,Regular,30521,24,
0801IP221010,ME26551,4,Regular,30521,24,
0801IP221030,ME26551,4,Regular,30521,24,
0801IP221038,ME26551,4,Regular,30521,24,
0801IP221042,ME26551,4,Regular,30521,24,
0801IP221052,ME26551,4,Regular,30521,24,
0801IP221062,ME26551,4,Regular,30521,24,
0801IP221066,ME26551,4,Regular,30521,24,
0801IP221070,ME26551,4,Regular,30521,24,
0801IP221089,ME26551,4,Regular,30521,24,
0801ME201013,ME26551,4,Ex,30521,24,
0801ME201067,ME26551,4,Ex,30521,24,
0801ME211022,ME26551,4,Ex,30521,24,
0801ME211035,ME26551,4,Ex,30521,24,
0801ME211038,ME26551,4,Ex,30521,24,
0801ME211044,ME26551,4,Ex,30521,24,
0801ME211053,ME26551,4,Ex,30521,24,
0801ME211066,ME26551,4,Ex,30521,24,
0801ME211067,ME26551,4,Regular,30521,24,
0801ME211068,ME26551,4,Ex,30521,24,
0801ME211079,ME26551,4,Ex,30521,24,
0801ME211086,ME26551,4,Ex,30521,24,
0801ME211094,ME26551,4,RR,30521,24,
0801ME221001,ME26551,4,Regular,30521,24,
0801ME221002,ME26551,4,Regular,30521,24,
0801ME221004,ME26551,4,Regular,30521,24,
0801ME221005,ME26551,4,Regular,30521,24,
0801ME221007,ME26551,4,Regular,30521,24,
0801ME221008,ME26551,4,Regular,30521,24,
0801ME221009,ME26551,4,Regular,30521,24,
0801ME221010,ME26551,4,Regular,30521,24,
0801ME221012,ME26551,4,Regular,30521,24,
0801ME221014,ME26551,4,Regular,30521,24,
0801ME221015,ME26551,4,Regular,30521,24,
0801ME221016,ME26551,4,Regular,30521,24,
0801ME221017,ME26551,4,Regular,30521,24,
0801ME221018,ME26551,4,Regular,30521,24,
0801ME221020,ME26551,4,Regular,30521,24,
0801ME221021,ME26551,4,Regular,30521,24,
0801ME221022,ME26551,4,Regular,30521,24,
0801ME221023,ME26551,4,Regular,30521,24,
0801ME221024,ME26551,4,Regular,30521,24,
0801ME221025,ME26551,4,Regular,30521,24,
0801ME221026,ME26551,4,Regular,30521,24,
0801ME221027,ME26551,4,Regular,30521,24,
0801ME221028,ME26551,4,Regular,30521,24,
0801ME221030,ME26551,4,Regular,30521,24,
0801ME221032,ME26551,4,Regular,30521,24,
0801ME221034,ME26551,4,Regular,30521,24,
0801ME221035,ME26551,4,Regular,30521,24,
0801ME221037,ME26551,4,Regular,30521,24,
0801ME221038,ME26551,4,Regular,30521,24,
0801ME221039,ME26551,4,Regular,30521,24,
0801ME221040,ME26551,4,Regular,30521,24,
0801ME221041,ME26551,4,Regular,30521,24,
0801ME221043,ME26551,4,Regular,30521,24,
0801ME221045,ME26551,4,Regular,30521,24,
0801ME221046,ME26551,4,Regular,30521,24,
0801ME221047,ME26551,4,Regular,30521,24,D
0801ME221048,ME26551,4,Regular,30521,24,
0801ME221049,ME26551,4,Regular,30521,24,D
0801ME221051,ME26551,4,Regular,30521,24,
0801ME221053,ME26551,4,Regular,30521,24,
0801ME221054,ME26551,4,Regular,30521,24,
0801ME221055,ME26551,4,Regular,30521,24,
0801ME221056,ME26551,4,Regular,30521,24,
0801ME221057,ME26551,4,Regular,30521,24,
0801ME221058,ME26551,4,Regular,30521,24,
0801ME221059,ME26551,4,Regular,30521,24,
0801ME221060,ME26551,4,Regular,30521,24,
0801ME221064,ME26551,4,Regular,30521,24,
0801ME221065,ME26551,4,Regular,30521,24,
0801ME221066,ME26551,4,Regular,30521,24,
0801ME221067,ME26551,4,Regular,30521,24,
0801ME221068,ME26551,4,Regular,30521,24,
0801ME221069,ME26551,4,Regular,30521,24,
0801ME221070,ME26551,4,Regular,30521,24,
0801ME221071,ME26551,4,Regular,30521,24,
0801ME221072,ME26551,4,Regular,30521,24,
0801ME221073,ME26551,4,Regular,30521,24,
0801ME221075,ME26551,4,Regular,30521,24,
0801ME221076,ME26551,4,Regular,30521,24,
0801ME221077,ME26551,4,Regular,30521,24,
0801ME221078,ME26551,4,Regular,30521,24,
0801ME221080,ME26551,4,Regular,30521,24,
0801ME221081,ME26551,4,Regular,30521,24,
0801ME221082,ME26551,4,Regular,30521,24,
0801ME221083,ME26551,4,Regular,30521,24,
0801ME221084,ME26551,4,Regular,30521,24,
0801ME221086,ME26551,4,Regular,30521,24,
0801ME221087,ME26551,4,Regular,30521,24,
0801ME221088,ME26551,4,Regular,30521,24,
0801ME221091,ME26551,4,Regular,30521,24,
0801ME221092,ME26551,4,Regular,30521,24,
0801ME221093,ME26551,4,Regular,30521,24,
0801ME221094,ME26551,4,Regular,30521,24,
0801ME221097,ME26551,4,Regular,30521,24,
0801ME221098,ME26551,4,Regular,30521,24,
0801ME221101,ME26551,4,Regular,30521,24,
0801ME221102,ME26551,4,Regular,30521,24,
0801ME221103,ME26551,4,Regular,30521,24,
0801ME221104,ME26551,4,Regular,30521,24,
0801ME221105,ME26551,4,Regular,30521,24,
0801ME221106,ME26551,4,Regular,30521,24,
0801ME221109,ME26551,4,Regular,30521,24,
0801ME221110,ME26551,4,Regular,30521,24,
0801ME221111,ME26551,4,Regular,30521,24,
0801ME221114,ME26551,4,Regular,30521,24,
0801ME221115,ME26551,4,Regular,30521,24,
0801ME221116,ME26551,4,Regular,30521,24,
0801ME221117,ME26551,4,Regular,30521,24,
0801ME223D06,ME26551,4,Ex,30521,24,
0801ME223D09,ME26551,4,Ex,30521,24,
0801ME233D01,ME26551,4,Regular,30521,24,
0801ME233D03,ME26551,4,Regular,30521,24,
0801ME233D04,ME26551,4,Regular,30521,24,
0801ME233D05,ME26551,4,Regular,30521,24,
0801ME233D06,ME26551,4,Regular,30521,24,
0801ME233D07,ME26551,4,Regular,30521,24,
0801ME233D08,ME26551,4,Regular,30521,24,
0801ME233D09,ME26551,4,Regular,30521,24,
0801BM221006,ME26562,4,Regular,30521,24,
0801CE221089,ME26562,4,Regular,30521,24,
0801IP221010,ME26562,4,Regular,30521,24,
0801IP221030,ME26562,4,Regular,30521,24,
0801IP221038,ME26562,4,Regular,30521,24,
0801IP221042,ME26562,4,Regular,30521,24,
0801IP221052,ME26562,4,Regular,30521,24,
0801IP221062,ME26562,4,Regular,30521,24,
0801IP221066,ME26562,4,Regular,30521,24,
0801IP221070,ME26562,4,Regular,30521,24,
0801IP221089,ME26562,4,Regular,30521,24,
0801ME201067,ME26562,4,Ex,30521,24,
0801ME211011,ME26562,4,Ex,30521,24,
0801ME211032,ME26562,4,Ex,30521,24,
0801ME211035,ME26562,4,Ex,30521,24,
0801ME211044,ME26562,4,Ex,30521,24,
0801ME211053,ME26562,4,Ex,30521,24,
0801ME211067,ME26562,4,Regular,30521,24,
0801ME211094,ME26562,4,RR,30521,24,
0801ME213D09,ME26562,4,Ex,30521,24,
0801ME221001,ME26562,4,Regular,30521,24,
0801ME221002,ME26562,4,Regular,30521,24,
0801ME221004,ME26562,4,Regular,30521,24,
0801ME221005,ME26562,4,Regular,30521,24,
0801ME221007,ME26562,4,Regular,30521,24,
0801ME221008,ME26562,4,Regular,30521,24,
0801ME221009,ME26562,4,Regular,30521,24,
0801ME221010,ME26562,4,Regular,30521,24,
0801ME221012,ME26562,4,Regular,30521,24,
0801ME221014,ME26562,4,Regular,30521,24,
0801ME221015,ME26562,4,Regular,30521,24,
0801ME221016,ME26562,4,Regular,30521,24,
0801ME221017,ME26562,4,Regular,30521,24,
0801ME221018,ME26562,4,Regular,30521,24,
0801ME221020,ME26562,4,Regular,30521,24,
0801ME221021,ME26562,4,Regular,30521,24,
0801ME221022,ME26562,4,Regular,30521,24,
0801ME221023,ME26562,4,Regular,30521,24,
0801ME221024,ME26562,4,Regular,30521,24,
0801ME221025,ME26562,4,Regular,30521,24,
0801ME221026,ME26562,4,Regular,30521,24,
0801ME221027,ME26562,4,Regular,30521,24,
0801ME221028,ME26562,4,Regular,30521,24,
0801ME221030,ME26562,4,Regular,30521,24,
0801ME221032,ME26562,4,Regular,30521,24,
0801ME221034,ME26562,4,Regular,30521,24,
0801ME221035,ME26562,4,Regular,30521,24,
0801ME221037,ME26562,4,Regular,30521,24,
0801ME221038,ME26562,4,Regular,30521,24,
0801ME221039,ME26562,4,Regular,30521,24,
0801ME221040,ME26562,4,Regular,30521,24,
0801ME221041,ME26562,4,Regular,30521,24,
0801ME221043,ME26562,4,Regular,30521,24,
0801ME221045,ME26562,4,Regular,30521,24,
0801ME221046,ME26562,4,Regular,30521,24,
0801ME221047,ME26562,4,Regular,30521,24,D
0801ME221048,ME26562,4,Regular,30521,24,
0801ME221049,ME26562,4,Regular,30521,24,D
0801ME221051,ME26562,4,Regular,30521,24,
0801ME221053,ME26562,4,Regular,30521,24,
0801ME221054,ME26562,4,Regular,30521,24,
0801ME221055,ME26562,4,Regular,30521,24,
0801ME221056,ME26562,4,Regular,30521,24,
0801ME221057,ME26562,4,Regular,30521,24,
0801ME221058,ME26562,4,Regular,30521,24,
0801ME221059,ME26562,4,Regular,30521,24,
0801ME221060,ME26562,4,Regular,30521,24,
0801ME221064,ME26562,4,Regular,30521,24,
0801ME221065,ME26562,4,Regular,30521,24,
0801ME221066,ME26562,4,Regular,30521,24,
0801ME221067,ME26562,4,Regular,30521,24,
0801ME221068,ME26562,4,Regular,30521,24,
0801ME221069,ME26562,4,Regular,30521,24,
0801ME221070,ME26562,4,Regular,30521,24,
0801ME221071,ME26562,4,Regular,30521,24,
0801ME221072,ME26562,4,Regular,30521,24,
0801ME221073,ME26562,4,Regular,30521,24,
0801ME221075,ME26562,4,Regular,30521,24,
0801ME221076,ME26562,4,Regular,30521,24,
0801ME221077,ME26562,4,Regular,30521,24,
0801ME221078,ME26562,4,Regular,30521,24,
0801ME221080,ME26562,4,Regular,30521,24,
0801ME221081,ME26562,4,Regular,30521,24,
0801ME221082,ME26562,4,Regular,30521,24,
0801ME221083,ME26562,4,Regular,30521,24,
0801ME221084,ME26562,4,Regular,30521,24,
0801ME221086,ME26562,4,Regular,30521,24,
0801ME221087,ME26562,4,Regular,30521,24,
0801ME221088,ME26562,4,Regular,30521,24,
0801ME221091,ME26562,4,Regular,30521,24,
0801ME221092,ME26562,4,Regular,30521,24,
0801ME221093,ME26562,4,Regular,30521,24,
0801ME221094,ME26562,4,Regular,30521,24,
0801ME221097,ME26562,4,Regular,30521,24,
0801ME221098,ME26562,4,Regular,30521,24,
0801ME221101,ME26562,4,Regular,30521,24,
0801ME221102,ME26562,4,Regular,30521,24,
0801ME221103,ME26562,4,Regular,30521,24,
0801ME221104,ME26562,4,Regular,30521,24,
0801ME221105,ME26562,4,Regular,30521,24,
0801ME221106,ME26562,4,Regular,30521,24,
0801ME221109,ME26562,4,Regular,30521,24,
0801ME221110,ME26562,4,Regular,30521,24,
0801ME221111,ME26562,4,Regular,30521,24,
0801ME221114,ME26562,4,Regular,30521,24,
0801ME221115,ME26562,4,Regular,30521,24,
0801ME221116,ME26562,4,Regular,30521,24,
0801ME221117,ME26562,4,Regular,30521,24,
0801ME223D06,ME26562,4,Ex,30521,24,
0801ME233D01,ME26562,4,Regular,30521,24,
0801ME233D03,ME26562,4,Regular,30521,24,
0801ME233D04,ME26562,4,Regular,30521,24,
0801ME233D05,ME26562,4,Regular,30521,24,
0801ME233D06,ME26562,4,Regular,30521,24,
0801ME233D07,ME26562,4,Regular,30521,24,
0801ME233D08,ME26562,4,Regular,30521,24,
0801ME233D09,ME26562,4,Regular,30521,24,
0801IP211023,ME33014,5,Ex,30519,24,
0801IP211024,ME33014,5,Ex,30519,24,
0801IP211056,ME33014,5,Ex,30519,24,
0801IP223D05,ME33014,5,Ex,30519,24,
0801IP223D06,ME33014,5,Ex,30519,24,
0801IP181046,ME33018,5,Ex,30519,24,
0801IP211031,ME36003,5,Ex,30521,24,
0801ME201006,ME36003,5,Ex,30521,24,
0801ME201067,ME36003,5,Ex,30521,24,
0801ME213D09,ME36003,5,Ex,30521,24,
0801ME223D06,ME36003,5,Ex,30521,24,
0801ME201006,ME36006,5,Ex,30521,24,
